name,top,top_saler,price1,price2,price3,price4,price5,delivery,link,color,size
Костюм Батик Супермен 406 мультиколор 122,1,Бубльгум,10 120 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-supermen-406-mul-tikolor-109093283/?c=750000000,[],[]
Колготки Para Socks K1D15 голубой 80-86,1,Бубльгум,1 790 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/para-socks-k1d15-goluboi-80-86-110158253/?c=750000000,[],[]
Колготки LB LB 380 серый 80-86,1,Бубльгум,1 810 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/lb-lb-380-seryi-80-86-110093491/?c=750000000,[],[]
Набор Бамбук MU055002KNR мультиколор 56,1,Бубльгум,4 130 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-mu055002knr-mul-tikolor-56-110084545/?c=750000000,[],[]
Боди Бамбук Боди E054032KNR розовый 56,1,Бубльгум,2 550 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/bambuk-bodi-e054032knr-rozovyi-56-109873067/?c=750000000,[],[]
Костюм Batik Снежинка Принцесса 914 голубой 128,1,Бубльгум,17 640 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-snezhinka-printsessa-914-goluboi-107986563/?c=750000000,[],[]
Пижама Let's GO 91136 Babies бирюзовый 92,1,Бубльгум,3 950 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/pizhama-let-s-go-91136-babies-birjuzovyi-108675640/?c=750000000,[],[]
Batik маска-шапка Заяц серый 4020 к-18,1,Бубльгум,3 470 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/batik-maska-shapka-zajats-seryi-4020-k-18-107543102/?c=750000000,[],[]
Колготки Para Socks K2D3 белый 140-146,1,Бубльгум,2 300 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/para-socks-k2d3-belyi-140-146-109782271/?c=750000000,[],[]
Ябольшой 263-1221-01 зеленый 98,1,Бубльгум,3 840 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/jabol-shoi-263-1221-01-children-108859092/?c=750000000,[],[]
Пижама Baykar 9687 голубой 160-162,2,ИП ШӘРІП,6 565 ₸,6 568 ₸,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/pizhama-baykar-9687-goluboi-160-162-109873353/?c=750000000,[],[]
Шорты Batik 02636_BAT черный 98,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/batik-02636-bat-children-109038875/?c=750000000,[],[]
Костюм Batik Принцесса Белль 492 желтый 140,1,Бубльгум,24 700 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-printsessa-bell-492-children-108197815/?c=750000000,[],[]
Боди Бамбук Боди MP054034Y бежевый 80,1,Бубльгум,3 740 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-bodi-mp054034y-bezhevyi-80-109744940/?c=750000000,[],[]
"Головной убор Полярик шапка D-03-41 пудра 40, 42",1,Бубльгум,2 940 ₸,---,---,---,---,"Kaspi Доставка, межгород, 16 маяСамовывоз: завтра",https://kaspi.kz/shop/p/poljarik-shapka-d-03-41-pudra-40-42-107463234/?c=750000000,[],[]
Кофточка Бамбук E020133KNR серебристый 56,1,Бубльгум,2 550 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/koftochka-bambuk-e020133knr-serebristyi-56-109952920/?c=750000000,[],[]
"Головной убор Полярик шапка F-06-97 серый 52, 54",1,Бубльгум,2 830 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/poljarik-shapka-f-06-97-seryi-52-54-107464374/?c=750000000,[],[]
Комбинезон Бамбук M060002FN голубой 56,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/bambuk-m060002fn-goluboi-56-109956202/?c=750000000,[],[]
Батик маска-шапка Зайчонок 5504 52-54,1,Бубльгум,4 560 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/batik-maska-shapka-zaichonok-5504-52-54-107543047/?c=750000000,[],[]
Пижама Baykar 9741 коричневый 152-158,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/pizhama-baykar-9741-korichnevyi-109291894/?c=750000000,[],[]
Бамбук MU011013KNR синий 74,1,Бубльгум,4 610 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-mu011013knr-sinii-74-110156514/?c=750000000,[],[]
Колготки Para Socks K2D2 розовый 140-146,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/para-socks-k2d2-rozovyi-140-146-109782245/?c=750000000,[],[]
Комплект Unique 23331 мультиколор 92,1,Бубльгум,3 750 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/unique-23331-mul-tikolor-107419711/?c=750000000,[],[]
Колготки LB 326 серый 116-122,1,Бубльгум,2 220 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/lb-326-seryi-106750697/?c=750000000,[],[]
Боди Бамбук Боди E054032KNR бежевый 68,1,Бубльгум,2 550 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/bambuk-bodi-e054032knr-bezhevyi-68-109873134/?c=750000000,[],[]
Комплект Куртка OLDOS AOAW22SU2T115 мультиколор 98,1,Бубльгум,62 864 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/kurtka-oldos-aoaw22su2t115-mul-tikolor-106821741/?c=750000000,[],[]
Костюм Batik 3010 к-18 Снегурочка белый,1,Бубльгум,20 830 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-3010-k-18-snegurochka-belyi-108246835/?c=750000000,[],[]
Костюм Заяц серый Batik 4006 к-18 серый 98,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/zajats-seryi-batik-4006-k-18-seryi-107874870/?c=750000000,[],[]
Колготки Para Socks K2D3 белый 110-116,1,Бубльгум,1 710 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/para-socks-k2d3-belyi-110-116-109782267/?c=750000000,[],[]
Пижама Baykar 9692 голубой 122-128,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/baykar-9692-goluboi-108546508/?c=750000000,[],[]
Боди Бамбук Кимоно M054034KL бордовый 74,1,Бубльгум,3 880 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-kimono-m054034kl-bordovyi-74-109899159/?c=750000000,[],[]
Футболка Let's GO 5279 оранжевый 92,1,Бубльгум,2 440 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/let-s-go-5279-oranzhevyi-108500398/?c=750000000,[],[]
Костюм Batik Собачка Лори 223 розовый 110,1,Бубльгум,6 350 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-sobachka-lori-223-rozovyi-107986591/?c=750000000,[],[]
Боди Бамбук Боди MP054034Y желтый 80,1,Бубльгум,3 740 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-bodi-mp054034y-zheltyi-80-109746606/?c=750000000,[],[]
"Головной убор YO! бейсболка CZD-0599K мультиколор 56, 58",1,Бубльгум,3 600 ₸,---,---,---,---,"Kaspi Доставка, межгород, 16 маяСамовывоз: завтра",https://kaspi.kz/shop/p/yo-beisbolka-czd-0599k-mul-tikolor-56-58-104777780/?c=750000000,[],[]
"Носки Batik TL206 серый 16, 2 шт",1,Бубльгум,1 140 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/batik-tl206-seryi-16-2-sht-108487207/?c=750000000,[],[]
Шорты Ябольшой 274-1299-01 Children 104,1,Бубльгум,3 680 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/jabol-shoi-274-1299-01-children-104431585/?c=750000000,[],[]
Костюм Batik Заяц бежевый 110,1,Бубльгум,7 840 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-zajats-children-108197787/?c=750000000,[],[]
Боди Бамбук Боди MP054034Y желтый 74,1,Бубльгум,3 740 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-bodi-mp054034y-zheltyi-74-109746620/?c=750000000,[],[]
Cпортивные брюки Batik 00354 Children 98,1,Бубльгум,3 370 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/cportivnye-brjuki-batik-00354-children-105810545/?c=750000000,[],[]
Распашонка Бамбук E011001FLN/079NA мультиколор 62,1,Бубльгум,3 480 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/bambuk-e011001fln-079na-babies-109264491/?c=750000000,[],[]
Набор Бамбук E055002K бежевый 56,1,Бубльгум,2 460 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-e055002k-bezhevyi-56-107456239/?c=750000000,[],[]
"LB LB 127 розовый 12, 14",1,Бубльгум,1 110 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/lb-lb-127-rozovyi-12-14-110127774/?c=750000000,[],[]
Комплект Batik 338-21 бежевый 98,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/batik-338-21-bezhevyi-107456394/?c=750000000,[],[]
"Набор Бамбук MU020133K серый, синий, белый 56",1,Бубльгум,7 660 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/bambuk-mu020133k-seryi-sinii-belyi-56-110156011/?c=750000000,[],[]
"Головной убор Поляярик косынка FT-08-37 бежевый 50, 52",1,Бубльгум,1 690 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/poljajarik-kosynka-ft-08-37-bezhevyi-50-52-104787378/?c=750000000,[],[]
"Головной убор Поляярик шапка F-05-96 желтый 50, 52",1,Бубльгум,3 430 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/poljajarik-shapka-f-05-96-zheltyi-50-52-103674705/?c=750000000,[],[]
Колготки K2D6 синий-3-1 р-р152-158 Колготки детские,1,Бубльгум,2 300 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/k2d6-sinii-3-1-r-r152-158-kolgotki-detskie-109417414/?c=750000000,[],[]
Комбинезон Batik 02853_BAT желтый 80,1,Бубльгум,9 130 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/batik-02853-bat-babies-108918912/?c=750000000,[],[]
Костюм Batik Дюймовочка 5137 розовый 110,99,---,---,---,---,---,---,---,https://kaspi.kz/shop/p/batik-djuimovochka-5137-rozovyi-107986271/?c=750000000,[],[]
Костюм Batik 3009 к-18 Дед Мороз красный,1,Бубльгум,29 760 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/batik-3009-k-18-ded-moroz-krasnyi-108246777/?c=750000000,[],[]
Конверт Molekula 306 голубой 68,1,Бубльгум,17 560 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/molekula-306-babies-107670986/?c=750000000,[],[]
"Головной убор Полярик шапка F-06-97 серый, синий, оранжевый 52, 54",1,Бубльгум,2 830 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/poljarik-shapka-f-06-97-seryi-sinii-oranzhevyi-52-54-107464372/?c=750000000,[],[]
Куртка Батик 420-22в-1 Children 134,1,Бубльгум,41 990 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/kurtka-batik-420-22v-1-children-108859460/?c=750000000,[],[]
Боди Бамбук Кимоно M054034KL голубой 56,1,Бубльгум,3 880 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-kimono-m054034kl-goluboi-110038825/?c=750000000,[],[]
Колготки Para Socks K1D14 сиреневый 86-92,1,Бубльгум,1 780 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/para-socks-k1d14-sirenevyi-86-92-110075134/?c=750000000,[],[]
Ольга 2601-07 черный 86-92,1,Бубльгум,12 230 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/ol-ga-2601-07-babies-108918557/?c=750000000,[],[]
"Боди Бамбук Боди M054032Y зеленый, мультиколор 74",1,Бубльгум,3 340 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтраСамовывоз: завтра",https://kaspi.kz/shop/p/bambuk-bodi-m054032y-zelenyi-mul-tikolor-74-109743235/?c=750000000,[],[]
"Головной убор Поляярик шапка F-05-96 белый 50, 52",1,Бубльгум,3 430 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая",https://kaspi.kz/shop/p/poljajarik-shapka-f-05-96-belyi-50-52-103674552/?c=750000000,[],[]
Головной убор Полярик шапка S-02-3 розовый 54,1,Бубльгум,9 040 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/poljarik-shapka-s-02-3-rozovyi-54-107461939/?c=750000000,[],[]
Платье WECAN 20027 красный 122,1,Бубльгум,9 360 ₸,---,---,---,---,"Kaspi Доставка, межгород, 18 мая, бесплатно",https://kaspi.kz/shop/p/wecan-20027-children-108854777/?c=750000000,[],[]
Куртка OLDOS AOAW22JK1T139 хаки 128,1,Бубльгум,66 003 ₸,---,---,---,---,"Kaspi Доставка, межгород, завтра, бесплатноСамовывоз: завтра",https://kaspi.kz/shop/p/oldos-aoaw22jk1t139-haki-106773800/?c=750000000,[],[]
